0.1	0	1	0.992957746
0.1	0.001	1	0.992957746
0.1	0.002	1	0.992957746
0.1	0.003	1	0.992957746
0.1	0.004	1	0.992957746
0.1	0.005	1	0.992957746
0.1	0.006	39.3	0.723239437
0.1	0.007	1.1	0.992253521
0.1	0.008	1	0.992957746
0.1	0.009	1	0.992957746
0.1	0.01	1	0.992957746
0.1	0.011	1	0.992957746
0.1	0.012	1	0.992957746
0.1	0.013	43.3	0.695070423
0.1	0.014	39.8	0.71971831
0.1	0.015	1	0.992957746
0.1	0.016	1.1	0.992253521
0.1	0.017	40.5	0.714788732
0.1	0.018	1	0.992957746
0.1	0.019	1.1	0.992253521
0.1	0.02	1.2	0.991549296
0.1	0.021	1.1	0.992253521
0.1	0.022	1	0.992957746
0.1	0.023	41.6	0.707042254
0.1	0.024	39.3	0.723239437
0.1	0.025	80.7	0.431690141
0.1	0.026	1.1	0.992253521
0.1	0.027	1	0.992957746
0.1	0.028	84.1	0.407746479
0.1	0.029	1	0.992957746
0.1	0.03	82.6	0.418309859
0.1	0.031	1.1	0.992253521
0.1	0.032	1.1	0.992253521
0.1	0.033	1	0.992957746
0.1	0.034	42.5	0.700704225
0.1	0.035	43.8	0.691549296
0.1	0.036	43.6	0.692957746
0.1	0.037	42.3	0.702112676
0.1	0.038	41.2	0.709859155
0.1	0.039	1.1	0.992253521
0.1	0.04	41.7	0.706338028
0.1	0.041	121.6	0.143661972
0.1	0.042	80.8	0.430985915
0.1	0.043	42.5	0.700704225
0.1	0.044	40.5	0.714788732
0.1	0.045	40.5	0.714788732
0.1	0.046	1.1	0.992253521
0.1	0.047	81.6	0.425352113
0.1	0.048	125.6	0.115492958
0.1	0.049	42.1	0.703521127
0.1	0.05	1.1	0.992253521
0.1	0.051	41.1	0.71056338
0.1	0.052	1.2	0.991549296
0.1	0.053	84.9	0.402112676
0.1	0.054	83.8	0.409859155
0.1	0.055	41.3	0.70915493
0.1	0.056	44.2	0.688732394
0.1	0.057	83.1	0.414788732
0.1	0.058	40	0.718309859
0.1	0.059	126.9	0.106338028
0.1	0.06	41.5	0.707746479
0.1	0.061	43.4	0.694366197
0.1	0.062	85.5	0.397887324
0.1	0.063	169.5	0.193661972
0.1	0.064	86.2	0.392957746
0.1	0.065	82.3	0.420422535
0.1	0.066	165.8	0.167605634
0.1	0.067	1.1	0.992253521
0.1	0.068	40.4	0.715492958
0.1	0.069	84.2	0.407042254
0.1	0.07	1.1	0.992253521
0.1	0.071	46.8	0.670422535
0.1	0.072	42.6	0.7
0.1	0.073	87.5	0.383802817
0.1	0.074	170.5	0.200704225
0.1	0.075	43.6	0.692957746
0.1	0.076	127.7	0.100704225
0.1	0.077	128.8	0.092957746
0.1	0.078	168.2	0.184507042
0.1	0.079	127.6	0.101408451
0.1	0.08	87.9	0.380985915
0.1	0.081	126.1	0.111971831
0.1	0.082	127.8	0.1
0.1	0.083	220.3	0.551408451
0.1	0.084	131.9	0.071126761
0.1	0.085	84.6	0.404225352
0.1	0.086	89	0.373239437
0.1	0.087	212.8	0.498591549
0.1	0.088	124.5	0.123239437
0.1	0.089	128.6	0.094366197
0.1	0.09	84.6	0.404225352
0.1	0.091	83.8	0.409859155
0.1	0.092	171.4	0.207042254
0.1	0.093	86.2	0.392957746
0.1	0.094	173.7	0.223239437
0.1	0.095	171.7	0.20915493
0.1	0.096	173.8	0.223943662
0.1	0.097	215.4	0.516901408
0.1	0.098	1.3	0.99084507
0.1	0.099	127.3	0.103521127
0.101	0	1	0.992957746
0.101	0.001	1	0.992957746
0.101	0.002	1	0.992957746
0.101	0.003	1	0.992957746
0.101	0.004	39.3	0.723239437
0.101	0.005	1	0.992957746
0.101	0.006	1.1	0.992253521
0.101	0.007	1	0.992957746
0.101	0.008	1	0.992957746
0.101	0.009	1	0.992957746
0.101	0.01	1	0.992957746
0.101	0.011	1	0.992957746
0.101	0.012	1.1	0.992253521
0.101	0.013	1	0.992957746
0.101	0.014	1	0.992957746
0.101	0.015	1	0.992957746
0.101	0.016	1	0.992957746
0.101	0.017	1	0.992957746
0.101	0.018	80.5	0.433098592
0.101	0.019	80.8	0.430985915
0.101	0.02	40.4	0.715492958
0.101	0.021	40.3	0.716197183
0.101	0.022	1	0.992957746
0.101	0.023	1	0.992957746
0.101	0.024	80.1	0.435915493
0.101	0.025	81.7	0.424647887
0.101	0.026	81.5	0.426056338
0.101	0.027	1	0.992957746
0.101	0.028	82.9	0.416197183
0.101	0.029	79.3	0.441549296
0.101	0.03	82.9	0.416197183
0.101	0.031	41.7	0.706338028
0.101	0.032	1	0.992957746
0.101	0.033	1.1	0.992253521
0.101	0.034	44.1	0.68943662
0.101	0.035	1	0.992957746
0.101	0.036	81.3	0.427464789
0.101	0.037	1	0.992957746
0.101	0.038	84.1	0.407746479
0.101	0.039	80.9	0.43028169
0.101	0.04	41.3	0.70915493
0.101	0.041	42.8	0.698591549
0.101	0.042	1	0.992957746
0.101	0.043	126.1	0.111971831
0.101	0.044	82	0.422535211
0.101	0.045	85.5	0.397887324
0.101	0.046	82.8	0.416901408
0.101	0.047	81.7	0.424647887
0.101	0.048	42.4	0.701408451
0.101	0.049	44.6	0.685915493
0.101	0.05	1.1	0.992253521
0.101	0.051	83.3	0.413380282
0.101	0.052	43	0.697183099
0.101	0.053	82.5	0.419014085
0.101	0.054	85.2	0.4
0.101	0.055	42.4	0.701408451
0.101	0.056	204.2	0.438028169
0.101	0.057	83.6	0.411267606
0.101	0.058	164.1	0.155633803
0.101	0.059	45.6	0.678873239
0.101	0.06	86.2	0.392957746
0.101	0.061	212.5	0.496478873
0.101	0.062	1.2	0.991549296
0.101	0.063	82.2	0.421126761
0.101	0.064	84.5	0.404929577
0.101	0.065	1.3	0.99084507
0.101	0.066	84.7	0.403521127
0.101	0.067	83.7	0.41056338
0.101	0.068	83.1	0.414788732
0.101	0.069	44.3	0.688028169
0.101	0.07	41.8	0.705633803
0.101	0.071	127.2	0.104225352
0.101	0.072	1.2	0.991549296
0.101	0.073	41.8	0.705633803
0.101	0.074	42.5	0.700704225
0.101	0.075	127.2	0.104225352
0.101	0.076	167.5	0.179577465
0.101	0.077	45.2	0.681690141
0.101	0.078	85.8	0.395774648
0.101	0.079	127	0.105633803
0.101	0.08	1.1	0.992253521
0.101	0.081	42.8	0.698591549
0.101	0.082	84.7	0.403521127
0.101	0.083	133	0.063380282
0.101	0.084	260.2	0.832394366
0.101	0.085	44.1	0.68943662
0.101	0.086	41.8	0.705633803
0.101	0.087	1.4	0.990140845
0.101	0.088	170.6	0.201408451
0.101	0.089	132.1	0.06971831
0.101	0.09	129	0.091549296
0.101	0.091	260.9	0.837323944
0.101	0.092	44.4	0.687323944
0.101	0.093	178.8	0.25915493
0.101	0.094	169.3	0.192253521
0.101	0.095	41.8	0.705633803
0.101	0.096	172.7	0.216197183
0.101	0.097	90.3	0.364084507
0.101	0.098	92.5	0.348591549
0.101	0.099	89	0.373239437
0.101	0.1	88.7	0.375352113
0.102	0	1	0.992957746
0.102	0.001	1	0.992957746
0.102	0.002	1	0.992957746
0.102	0.003	1	0.992957746
0.102	0.004	1	0.992957746
0.102	0.005	38.7	0.727464789
0.102	0.006	40.4	0.715492958
0.102	0.007	38.4	0.729577465
0.102	0.008	1	0.992957746
0.102	0.009	1.1	0.992253521
0.102	0.01	1	0.992957746
0.102	0.011	1	0.992957746
0.102	0.012	1	0.992957746
0.102	0.013	1	0.992957746
0.102	0.014	39.8	0.71971831
0.102	0.015	1	0.992957746
0.102	0.016	1	0.992957746
0.102	0.017	1.2	0.991549296
0.102	0.018	80.7	0.431690141
0.102	0.019	1.1	0.992253521
0.102	0.02	40.6	0.714084507
0.102	0.021	1	0.992957746
0.102	0.022	1.1	0.992253521
0.102	0.023	1	0.992957746
0.102	0.024	1.2	0.991549296
0.102	0.025	1	0.992957746
0.102	0.026	1	0.992957746
0.102	0.027	166.2	0.170422535
0.102	0.028	40.9	0.711971831
0.102	0.029	1.2	0.991549296
0.102	0.03	43.1	0.696478873
0.102	0.031	41.8	0.705633803
0.102	0.032	83.3	0.413380282
0.102	0.033	85.7	0.396478873
0.102	0.034	44	0.690140845
0.102	0.035	42.7	0.699295775
0.102	0.036	83.7	0.41056338
0.102	0.037	41.6	0.707042254
0.102	0.038	85	0.401408451
0.102	0.039	123.4	0.130985915
0.102	0.04	80.7	0.431690141
0.102	0.041	1.1	0.992253521
0.102	0.042	42.3	0.702112676
0.102	0.043	81	0.429577465
0.102	0.044	1	0.992957746
0.102	0.045	81.1	0.428873239
0.102	0.046	1.1	0.992253521
0.102	0.047	125.8	0.114084507
0.102	0.048	42.2	0.702816901
0.102	0.049	84.1	0.407746479
0.102	0.05	41.5	0.707746479
0.102	0.051	80.2	0.435211268
0.102	0.052	82.5	0.419014085
0.102	0.053	80.7	0.431690141
0.102	0.054	1.1	0.992253521
0.102	0.055	127.1	0.104929577
0.102	0.056	1.1	0.992253521
0.102	0.057	85.9	0.395070423
0.102	0.058	43.5	0.693661972
0.102	0.059	42.3	0.702112676
0.102	0.06	83.7	0.41056338
0.102	0.061	81.9	0.423239437
0.102	0.062	84.1	0.407746479
0.102	0.063	85	0.401408451
0.102	0.064	129.5	0.088028169
0.102	0.065	126.8	0.107042254
0.102	0.066	1	0.992957746
0.102	0.067	42.2	0.702816901
0.102	0.068	131.8	0.071830986
0.102	0.069	84.2	0.407042254
0.102	0.07	44.1	0.68943662
0.102	0.071	88.9	0.373943662
0.102	0.072	125.1	0.119014085
0.102	0.073	86.3	0.392253521
0.102	0.074	126.1	0.111971831
0.102	0.075	129	0.091549296
0.102	0.076	173.8	0.223943662
0.102	0.077	132.5	0.066901408
0.102	0.078	128.3	0.096478873
0.102	0.079	1	0.992957746
0.102	0.08	132	0.070422535
0.102	0.081	87.7	0.382394366
0.102	0.082	43.2	0.695774648
0.102	0.083	1.3	0.99084507
0.102	0.084	44.3	0.688028169
0.102	0.085	44.5	0.686619718
0.102	0.086	173.1	0.219014085
0.102	0.087	1.2	0.991549296
0.102	0.088	173.5	0.221830986
0.102	0.089	84.2	0.407042254
0.102	0.09	252.4	0.777464789
0.102	0.091	89.2	0.371830986
0.102	0.092	131	0.077464789
0.102	0.093	127.1	0.104929577
0.102	0.094	86.4	0.391549296
0.102	0.095	90.3	0.364084507
0.102	0.096	88.5	0.376760563
0.102	0.097	129.9	0.085211268
0.102	0.098	128.7	0.093661972
0.102	0.099	299.1	1.106338028
0.102	0.1	176.3	0.241549296
0.102	0.101	87.5	0.383802817
0.103	0	1	0.992957746
0.103	0.001	1	0.992957746
0.103	0.002	1	0.992957746
0.103	0.003	1	0.992957746
0.103	0.004	1	0.992957746
0.103	0.005	1	0.992957746
0.103	0.006	1	0.992957746
0.103	0.007	1	0.992957746
0.103	0.008	1.1	0.992253521
